Domain,Have_IP,Have_At_Sign,Length,Depth,Redirection,HTTPS_Domain,TinyUrl,Prefix_Suffix,Has_DNS,Domain_Age,Domain_End,IFrame,web_Forwarding,Check_Alert_Script,Label
westelmworkspace.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
macworld.se,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
edrugs.eu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
worldpopulationhistory.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tlustezycie.pl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
agtimport.eu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
asig.gov.al,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
stpeter.com.ph,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
psychotherapy.org.uk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tg333.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
lapl.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
rosariogarage.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
artist-guild.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
medios.com.ar,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
moneyaware.co.uk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
fxnotes.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
myfoxhurricane.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
chalkyandcompany.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
e-magazino.gr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
abcthesaurus.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
siteco.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
kz-en.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
vcimentos.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
trucksuvidha.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
howtomendit.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
consumer.org.hk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mediaed.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
oren.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
middletownnj.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bin.go.id,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
wearohwhere.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
smashingbuzz.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
stereo.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
saratovmer.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
belfastcity.gov.uk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
penis.com.pl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ecco-shoes.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
echo.com.pl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
kiflaw.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
7cs-card.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
freetorrentgame.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
danmuji.cn,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
schulterglatze.de,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
soft.az,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sunysb.edu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bkkbn.go.id,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
egmdss.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
weatherwizkids.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
4mdmedical.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
myvitamins.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
auto-casa.com.ar,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
machamama55.club,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
liftmylamp.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sarahah.co,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
askketo.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
episode02.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
notordinaryblogger.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
uuidea.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
saitebi.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
wx1.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
s-moda.com.tw,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tensix.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
tuttoconsumatori.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
epestsupply.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
zhirui.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
esportudo.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
meganetv.id,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
vegeliveinfo.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
descarga-ya.co,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
webridestv.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
informaria.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
monterreyrock.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
zooeco.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
10shoku-sos.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mymahbub.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
digibib.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
cbd.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
myconferenc.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
smdrhk.biz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
projectrhea.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
meyadin.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
photoshoponlinemienphi.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
girisimcilikvakfi.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
widerightnattylite.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
guy-cumming.tumblr.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
trovacasa.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
scardio.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
jihuawang.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
studebakerdriversclub.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
trackmyflight.co,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
jakso.fi,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sodu.tw,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
turktelekomprime.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
s5themes.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
teenlibrariantoolbox.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
zno.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
owenscorning.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sadadpsp.ir,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
vtechtuning.us,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
gdcd-inc.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
jungewirtschaft.at,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
rwu.edu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
21cf.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
newbigtube.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
trsiyengar.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
organicosenlinea.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
pmprecruitment.co.uk,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
ir-song.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
oldmutualinternational.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
malvina-pe.pl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
yourshoppingwizard.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
musculation.fr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
lakelandgov.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
thetip.kr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ytsdownload.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
auditampa.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
jugem.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
rogerwaters.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
helahel.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
softstech.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
geekvida.pt,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
4wdaction.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
furamu4568.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bedrenaetter.dk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
henot.blogg.no,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
salinesheriff.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
iguuu.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
axonpartnersgroup.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
parktakhfif.ir,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
shopbela.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
infoguidepanama.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
radioculturelle.tn,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
maritalaffair.co.uk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
elmwatin.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
hapmedia.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
icardline.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
integr8it.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
fishlovlya.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
projectspine.eu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
1fichier-uptobox.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
unbounce.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
fotoshoots.be,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
onewebdirectory.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
shopatsky.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
thinkcontest.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
charter.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
2mtmex.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
arsco.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
gpn-card.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
android-user.de,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
esmateria.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
rummypassion.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
smsua.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ghostrecon.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
elimarcortes.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mirales.es,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
teennudeselfie.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
subitodalweb.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mavic-pro.help,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
khaisong.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
domlab.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
photojaanic.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ddl-charts.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
satoyama-jujo.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
cm-cinfaes.pt,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
okstock.ir,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
yzzk.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
alcoolicosanonimos.org.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bestvoipreselling.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
hargasmartphone.id,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
newsen.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
salford.gov.uk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
cartoon-network-arabic.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
wtxl.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
henry.ga.us,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tehranedu12.ir,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
toyota.az,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mondeca.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mycleaningproducts.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sexonskype.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
breatheright.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
laod.cn,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
syriansnews.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
hackerfactor.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tonezone.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
loadcentral.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
kurs-kurkin.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tecnografica.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
minner.hu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ezcctv.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
autovisie.nl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
24hmua.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tdmu.edu.ua,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
purenootropics.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
duapp.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bluechip.de,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
klondikecity.info,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
thepogg.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sucamec.gob.pe,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
meaningfulfunerals.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
medicatimmunitrax.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
analyticom.de,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bazakolejowa.pl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
msk-sex.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
socialshaker.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
signdepot.eu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
1strespondernews.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tempera.fi,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
newravel.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
protv.ro,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mouradonlaya.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bashauto.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
powerade.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
thearda.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
niwoso.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
redpapaz.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
gestionyadministracion.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
uac.bj,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
positivimpact.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
psydro.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bodywork.co.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
greenmill.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
recovering-deleted-files.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mondaq.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
earthsfriends.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
dacia.hu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
1xxxsex.us,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
fmb.org.uk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
trefoiled.tumblr.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
adultkr.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
girl-atlas.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
topimmagini.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bgis.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sandia.gov,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
cinemaflix.website,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
alicex.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
thammyvienngocdung.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
getvolt.dk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
rf-54.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
dpselection.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
dipsahaf.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
alothome.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
kazrog.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
jbnews.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
22squared.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
frstreaming.club,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
paradisetropicalfish.com.sv,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
theft-of-identity.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
abu.edu.ng,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
teabreaktime.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
chi-photography.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
kino-zal.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
riversourcelogistics.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
know-legal.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
energieplus-lesite.be,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bundessprachenamt.de,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
feedback.wix.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
securitysnobs.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
playserver.in.th,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
visitporto.travel,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
smq.com.cn,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
agrimaroc.ma,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
fastbee.it,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
autouncle.at,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
altillo.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
infomir.us,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
miuiportugal.pt,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
calemba2-muzik.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
adoreasia.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
metin2.hu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
takarajima24.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bricomoto.it,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
odunpazari.bel.tr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
approapk.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
save2go.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
amaperfect.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
uietkuk.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
sendai-ra-men.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mrkninato.sk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
untravel.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
headway.org.uk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
chhotikashi.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
nullndg.pro,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
operaestate.it,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
vlex.pt,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
radiomixfm.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
norel.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
intercity2.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
arivachaussures.fr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
biggayicecream.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
joinexperience.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
klenergija.lt,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
psychologos.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
xiaoshouyi.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
good-torrent.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
nikoukei.co.jp,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
loencontraste.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
irishstatutebook.ie,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
meineimmobilie.de,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
zegna.co.uk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
exoty.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
garyoutensei.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
dna.com.ua,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
shengda126.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
vivaolinux.com.br,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
annyas.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
kidzpark.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
lesbianpornhere.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
freshdailyheadlines.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ramarablog.blogspot.co.id,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
mhealth.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
cumi-murugappa.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
downloadcrackcracked.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
yyees.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
larepublicacultural.es,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
zhaoyoula.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ecaderno.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
directorio.com.mx,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
smartaffiliatelink.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
lazada.com.my,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
mtu.pl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
italianweb.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
invitae.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
alisoft.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0
uni.torun.pl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
matchcollege.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
nicehairyvagina.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
christianworldmedia.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ilmattinodifoggia.it,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
microtechnics.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
xcu.edu.cn,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ver-peliculas.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
citifox.ru,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
standonliquid.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
gerdau.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
makeys.me,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
listerine.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
oa.hk,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
extremerestraints.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
opcionempleo.com.uy,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
howtodecorate.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
joler.eu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
9show.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
prostitutki.black,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
denofgeek.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
casesbysource.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
85cafe.asia,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
senzalinea.it,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
moselle.fr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
ironmaster.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
tigerofsweden.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
boys-of-the-past.tumblr.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
cpedm.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
brpboxshop.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
998pu.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
itpro.fr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
parfum-zentrum.de,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
beautysecretstodays.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
bnlljj.tmall.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0
